ACCNTNUM,LOCNUM,POSTALCODE,STATECODE,COUNTYCODE,COUNTRY,CNTRYCODE,LATITUDE,LONGITUDE,BLDGSCHEME,BLDGCLASS,OCCSCHEME,OCCTYPE,YEARBUILT,YEARUPGRAD,NUMSTORIES,NUMBLDGS,FLOORAREA,WSCV1VAL,WSCV2VAL,WSCV3VAL,WSCV4VAL,WSCV5VAL,WSCV6VAL,WSCV7VAL,WSCV8VAL,WSCV9VAL,WSCV10VAL,WSCV1LIMIT,WSCV2LIMIT,WSCV3LIMIT,WSCV4LIMIT,WSCV5LIMIT,WSCV6LIMIT,WSCV7LIMIT,WSCV8LIMIT,WSCV9LIMIT,WSCV10LIMIT,WSCV1DED,WSCV2DED,WSCV3DED,WSCV4DED,WSCV5DED,WSCV6DED,WSCV7DED,WSCV8DED,WSCV9DED,WSCV10DED,WSSITELIM,WSSITEDED,WSCOMBINEDLIM,WSCOMBINEDDED
11111,111,0,0,0,0,0,48.8741,1.9436,RMS,2,ATC,0,1900,1900,2,1,0,81511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,112,0,0,0,0,0,48.6413,2.1534,RMS,4,ATC,0,1900,1900,2,1,0,111476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,113,0,0,0,0,0,48.7184,1.9908,RMS,1,ATC,0,1900,1900,2,1,0,64993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,114,0,0,0,0,0,49.0855,2.0022,RMS,4,ATC,0,1900,1900,2,1,0,116415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,115,0,0,0,0,0,48.7785,2.67,RMS,5,ATC,0,1900,1900,2,1,0,139508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,116,0,0,0,0,0,48.7469,2.8518,RMS,2,ATC,0,1900,1900,2,1,0,84744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,117,0,0,0,0,0,49.116,2.6044,RMS,4,ATC,0,1900,1900,2,1,0,112821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,118,0,0,0,0,0,48.7853,2.1937,RMS,1,ATC,0,1900,1900,2,1,0,67735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,119,0,0,0,0,0,49.1459,2.3096,RMS,5,ATC,0,1900,1900,2,1,0,138661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,120,0,0,0,0,0,48.7198,2.195,RMS,6,ATC,0,1900,1900,2,1,0,141715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,121,0,0,0,0,0,48.7943,2.3084,RMS,3,ATC,0,1900,1900,2,1,0,102413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,122,0,0,0,0,0,48.9712,1.9997,RMS,5,ATC,0,1900,1900,2,1,0,132867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,123,0,0,0,0,0,48.9792,2.8105,RMS,3,ATC,0,1900,1900,2,1,0,99882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,124,0,0,0,0,0,48.844,2.3031,RMS,0,ATC,0,1900,1900,2,1,0,50781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,125,0,0,0,0,0,48.6603,2.2259,RMS,2,ATC,0,1900,1900,2,1,0,83084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,126,0,0,0,0,0,49.1134,2.7058,RMS,1,ATC,0,1900,1900,2,1,0,71280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,127,0,0,0,0,0,48.7249,2.2136,RMS,0,ATC,0,1900,1900,2,1,0,53998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,128,0,0,0,0,0,48.867,2.0917,RMS,4,ATC,0,1900,1900,2,1,0,111446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,129,0,0,0,0,0,48.6488,2.4894,RMS,4,ATC,0,1900,1900,2,1,0,118753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,130,0,0,0,0,0,48.9798,2.495,RMS,1,ATC,0,1900,1900,2,1,0,61637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,131,0,0,0,0,0,48.741,1.8831,RMS,3,ATC,0,1900,1900,2,1,0,98421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,132,0,0,0,0,0,48.6779,2.8433,RMS,1,ATC,0,1900,1900,2,1,0,68388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,133,0,0,0,0,0,48.9259,1.8284,RMS,4,ATC,0,1900,1900,2,1,0,110739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,134,0,0,0,0,0,48.9076,2.8534,RMS,6,ATC,0,1900,1900,2,1,0,148635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,135,0,0,0,0,0,48.6944,2.6691,RMS,1,ATC,0,1900,1900,2,1,0,60407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,136,0,0,0,0,0,49.0642,1.9518,RMS,3,ATC,0,1900,1900,2,1,0,95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,137,0,0,0,0,0,48.8555,2.1176,RMS,6,ATC,0,1900,1900,2,1,0,147281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,138,0,0,0,0,0,48.7403,1.8675,RMS,0,ATC,0,1900,1900,2,1,0,57423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,139,0,0,0,0,0,48.7295,2.5001,RMS,2,ATC,0,1900,1900,2,1,0,91050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,140,0,0,0,0,0,49.1084,2.284,RMS,2,ATC,0,1900,1900,2,1,0,75730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,141,0,0,0,0,0,48.6977,1.823,RMS,4,ATC,0,1900,1900,2,1,0,124256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,142,0,0,0,0,0,48.9702,2.5538,RMS,4,ATC,0,1900,1900,2,1,0,124472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,143,0,0,0,0,0,48.6967,2.735,RMS,3,ATC,0,1900,1900,2,1,0,106137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,144,0,0,0,0,0,48.936,2.651,RMS,5,ATC,0,1900,1900,2,1,0,125038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,145,0,0,0,0,0,48.7555,2.8185,RMS,3,ATC,0,1900,1900,2,1,0,97050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,146,0,0,0,0,0,48.8387,2.1283,RMS,4,ATC,0,1900,1900,2,1,0,109164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,147,0,0,0,0,0,49.0038,2.6144,RMS,4,ATC,0,1900,1900,2,1,0,120517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,148,0,0,0,0,0,48.7123,2.418,RMS,3,ATC,0,1900,1900,2,1,0,107734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,149,0,0,0,0,0,48.8476,2.7775,RMS,4,ATC,0,1900,1900,2,1,0,119863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,150,0,0,0,0,0,48.7202,2.4888,RMS,3,ATC,0,1900,1900,2,1,0,102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,151,0,0,0,0,0,49.0451,2.0844,RMS,5,ATC,0,1900,1900,2,1,0,132675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,152,0,0,0,0,0,49.1433,2.1329,RMS,0,ATC,0,1900,1900,2,1,0,56428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,153,0,0,0,0,0,48.8987,2.3504,RMS,5,ATC,0,1900,1900,2,1,0,132964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,154,0,0,0,0,0,49.1275,2.7889,RMS,5,ATC,0,1900,1900,2,1,0,137636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,155,0,0,0,0,0,48.8056,2.6828,RMS,5,ATC,0,1900,1900,2,1,0,131939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,156,0,0,0,0,0,48.8716,2.8237,RMS,3,ATC,0,1900,1900,2,1,0,95052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,157,0,0,0,0,0,49.0429,1.8754,RMS,1,ATC,0,1900,1900,2,1,0,64100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,158,0,0,0,0,0,49.0507,2.5278,RMS,4,ATC,0,1900,1900,2,1,0,120572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,159,0,0,0,0,0,48.8942,2.4431,RMS,5,ATC,0,1900,1900,2,1,0,136734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,160,0,0,0,0,0,48.9237,2.3574,RMS,0,ATC,0,1900,1900,2,1,0,52317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,161,0,0,0,0,0,48.7282,1.9815,RMS,5,ATC,0,1900,1900,2,1,0,139787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,162,0,0,0,0,0,48.9418,2.788,RMS,4,ATC,0,1900,1900,2,1,0,114249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,163,0,0,0,0,0,48.9708,2.1061,RMS,1,ATC,0,1900,1900,2,1,0,59880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,164,0,0,0,0,0,48.7156,2.7311,RMS,1,ATC,0,1900,1900,2,1,0,69100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,165,0,0,0,0,0,48.9887,1.9706,RMS,2,ATC,0,1900,1900,2,1,0,84542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,166,0,0,0,0,0,49.1178,2.2375,RMS,3,ATC,0,1900,1900,2,1,0,102413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,167,0,0,0,0,0,48.9679,2.7915,RMS,4,ATC,0,1900,1900,2,1,0,113648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,168,0,0,0,0,0,49.1311,2.2608,RMS,4,ATC,0,1900,1900,2,1,0,109862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,169,0,0,0,0,0,48.6485,2.0397,RMS,2,ATC,0,1900,1900,2,1,0,76952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,170,0,0,0,0,0,49.054,2.3964,RMS,5,ATC,0,1900,1900,2,1,0,136586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,171,0,0,0,0,0,49.1483,1.8285,RMS,3,ATC,0,1900,1900,2,1,0,106866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,172,0,0,0,0,0,48.7912,2.5726,RMS,0,ATC,0,1900,1900,2,1,0,56251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,173,0,0,0,0,0,48.6901,2.6971,RMS,2,ATC,0,1900,1900,2,1,0,83769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,174,0,0,0,0,0,49.1786,2.376,RMS,5,ATC,0,1900,1900,2,1,0,135391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,175,0,0,0,0,0,49.0398,2.2712,RMS,5,ATC,0,1900,1900,2,1,0,129501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,176,0,0,0,0,0,48.7314,2.6535,RMS,1,ATC,0,1900,1900,2,1,0,64901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,177,0,0,0,0,0,49.0582,2.0372,RMS,4,ATC,0,1900,1900,2,1,0,116596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,178,0,0,0,0,0,48.7329,2.4415,RMS,6,ATC,0,1900,1900,2,1,0,145868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,179,0,0,0,0,0,48.7562,2.4008,RMS,6,ATC,0,1900,1900,2,1,0,146936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,180,0,0,0,0,0,48.923,2.8308,RMS,5,ATC,0,1900,1900,2,1,0,136139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,181,0,0,0,0,0,48.7248,2.1447,RMS,6,ATC,0,1900,1900,2,1,0,142656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,182,0,0,0,0,0,48.6693,2.8275,RMS,4,ATC,0,1900,1900,2,1,0,109842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,183,0,0,0,0,0,48.957,2.0945,RMS,3,ATC,0,1900,1900,2,1,0,105254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,184,0,0,0,0,0,49.1467,2.256,RMS,2,ATC,0,1900,1900,2,1,0,90787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,185,0,0,0,0,0,48.8854,2.3679,RMS,5,ATC,0,1900,1900,2,1,0,139651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,186,0,0,0,0,0,48.9827,2.2289,RMS,5,ATC,0,1900,1900,2,1,0,136910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,187,0,0,0,0,0,48.6298,2.6787,RMS,6,ATC,0,1900,1900,2,1,0,142697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,188,0,0,0,0,0,48.6442,2.0965,RMS,1,ATC,0,1900,1900,2,1,0,59181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,189,0,0,0,0,0,48.7377,1.9297,RMS,2,ATC,0,1900,1900,2,1,0,79855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,190,0,0,0,0,0,48.9555,2.4896,RMS,3,ATC,0,1900,1900,2,1,0,100550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,191,0,0,0,0,0,49.1437,2.4464,RMS,5,ATC,0,1900,1900,2,1,0,131202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,192,0,0,0,0,0,49.0878,2.3618,RMS,0,ATC,0,1900,1900,2,1,0,56593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,193,0,0,0,0,0,48.9671,2.0435,RMS,1,ATC,0,1900,1900,2,1,0,70323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,194,0,0,0,0,0,49.1177,1.9914,RMS,0,ATC,0,1900,1900,2,1,0,57400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,195,0,0,0,0,0,48.6853,2.3329,RMS,4,ATC,0,1900,1900,2,1,0,123187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,196,0,0,0,0,0,48.912,2.1711,RMS,3,ATC,0,1900,1900,2,1,0,92796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,197,0,0,0,0,0,49.1353,2.3581,RMS,1,ATC,0,1900,1900,2,1,0,66577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,198,0,0,0,0,0,49.0137,1.9891,RMS,5,ATC,0,1900,1900,2,1,0,132648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,199,0,0,0,0,0,48.6654,2.4965,RMS,1,ATC,0,1900,1900,2,1,0,69800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,200,0,0,0,0,0,48.8497,2.6468,RMS,5,ATC,0,1900,1900,2,1,0,138238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,201,0,0,0,0,0,48.8235,2.4597,RMS,4,ATC,0,1900,1900,2,1,0,122932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,202,0,0,0,0,0,49.0804,2.6188,RMS,5,ATC,0,1900,1900,2,1,0,141355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,203,0,0,0,0,0,48.924,2.6273,RMS,4,ATC,0,1900,1900,2,1,0,124407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,204,0,0,0,0,0,49.1447,2.2442,RMS,0,ATC,0,1900,1900,2,1,0,50674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,205,0,0,0,0,0,48.9708,1.8651,RMS,4,ATC,0,1900,1900,2,1,0,124582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,206,0,0,0,0,0,49.0711,2.2581,RMS,3,ATC,0,1900,1900,2,1,0,95217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,207,0,0,0,0,0,48.8072,2.6821,RMS,5,ATC,0,1900,1900,2,1,0,131556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,208,0,0,0,0,0,48.6413,1.9,RMS,3,ATC,0,1900,1900,2,1,0,94825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,209,0,0,0,0,0,48.8158,1.8523,RMS,5,ATC,0,1900,1900,2,1,0,135039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,210,0,0,0,0,0,49.0374,1.9792,RMS,3,ATC,0,1900,1900,2,1,0,93627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,211,0,0,0,0,0,48.727,1.9543,RMS,4,ATC,0,1900,1900,2,1,0,120279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,212,0,0,0,0,0,48.6276,2.4376,RMS,4,ATC,0,1900,1900,2,1,0,122174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,213,0,0,0,0,0,49.0669,2.2749,RMS,5,ATC,0,1900,1900,2,1,0,133633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,214,0,0,0,0,0,48.8444,2.3141,RMS,2,ATC,0,1900,1900,2,1,0,88700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,215,0,0,0,0,0,48.7044,1.8253,RMS,6,ATC,0,1900,1900,2,1,0,146721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,216,0,0,0,0,0,49.1194,2.1929,RMS,4,ATC,0,1900,1900,2,1,0,118275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,217,0,0,0,0,0,49.1635,1.8279,RMS,6,ATC,0,1900,1900,2,1,0,141722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,218,0,0,0,0,0,49.1005,1.8717,RMS,1,ATC,0,1900,1900,2,1,0,73132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,219,0,0,0,0,0,48.8463,1.8287,RMS,4,ATC,0,1900,1900,2,1,0,120678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,220,0,0,0,0,0,48.8669,2.6748,RMS,6,ATC,0,1900,1900,2,1,0,146030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,221,0,0,0,0,0,49.0163,1.98,RMS,4,ATC,0,1900,1900,2,1,0,120174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,222,0,0,0,0,0,48.6603,2.2119,RMS,5,ATC,0,1900,1900,2,1,0,135206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,223,0,0,0,0,0,48.7248,2.1018,RMS,1,ATC,0,1900,1900,2,1,0,64324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,224,0,0,0,0,0,48.7698,2.813,RMS,1,ATC,0,1900,1900,2,1,0,58785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
